,address,city_district,geo_lat,geo_lon
4380,"город Москва, Амурская улица, дом 12А",Гольяново,55.8085199,37.7637162
4381,"город Москва, Окружной проезд, владение 2А, строение 1",Преображенское,55.8038924,37.744587
4382,"город Москва, улица Шумкина, дом 26А, строение 4",Сокольники,55.7867163,37.6735622
4383,"город Москва, улица Барболина, дом 1",,,
4384,"город Москва, Просторная улица, дом 1",,,
4385,"город Москва, улица Богородский Вал, дом 3, строение 28",Богородское,55.8036034,37.7016133
4386,"город Москва, Открытое шоссе, дом 6, корпус 12",Богородское,55.8094558,37.7352997
4387,"город Москва, 9-я Парковая улица, дом 68, корпус 1",Северное Измайлово,55.8085794,37.7991058
4388,"город Москва, Новокосинская улица, дом 22",Новокосино,55.7399315,37.8610961
4389,"город Москва, 1-я Мясниковская улица, дом 16",Богородское,55.816765,37.7070562
4390,"город Москва, Большая Оленья улица, дом 20",Сокольники,55.8117739,37.6898494
4391,"город Москва, Оренбургская улица, дом 32, строение 5",Косино-Ухтомский,55.7109805,37.8758314
4392,"город Москва, проезд Сокольнического Круга, дом 11",,,
4393,"город Москва, улица Руднёвка, дом 10",Косино-Ухтомский,55.7150846,37.8897581
4394,"город Москва, 104-й километр Московской Кольцевой Автодороги, дом 6",Гольяново,56.0222187,38.3520627
4395,"город Москва, Большая Черкизовская улица, дом 26",,,
4396,"город Москва, Электрозаводская улица, дом 21",,,
4397,"город Москва, Святоозерская улица, дом 17",,,
4398,"город Москва, Халтуринская улица, дом 11А",Преображенское,55.801558,37.7265612
4399,"город Москва, Новокосинская улица, дом 14А",,,
4400,"город Москва, Суздальская улица, дом 12А",Новокосино,55.7379968,37.8467686
4401,"город Москва, улица Медведева, дом 6",,,
4402,"город Москва, Суздальская улица, дом 12Б",Новокосино,55.7382487,37.8473347
4403,"город Москва, Русаковская улица, дом 24",Сокольники,55.7875415,37.6811961
4404,"город Москва, Электродная улица, дом 10",,,
